               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 160,            0.044209,             0.11955,            0.021469,             0.70473,             0.45803,             0.48211,             0.27981,            0.045525,             0.14421,            0.024949,           0.0068518,           0.0068518,           0.0068518
                 161,              0.0442,             0.11836,            0.021414,             0.68256,             0.43344,             0.50348,              0.2803,             0.04513,             0.14156,            0.025024,            0.006832,            0.006832,            0.006832
                 162,            0.044428,             0.12074,            0.021602,             0.65335,             0.48633,             0.50522,             0.28453,            0.045308,             0.14288,            0.025249,           0.0068122,           0.0068122,           0.0068122
                 163,            0.044197,             0.11865,            0.021488,             0.64298,              0.4769,             0.50263,             0.28494,            0.045521,             0.14305,            0.025095,           0.0067924,           0.0067924,           0.0067924
                 164,            0.044213,             0.11828,             0.02136,             0.69251,             0.43392,             0.48529,             0.27617,             0.04521,             0.14189,              0.0258,           0.0067726,           0.0067726,           0.0067726
                 165,            0.043232,             0.11815,            0.021078,             0.65811,             0.46463,             0.51133,             0.28574,            0.044899,             0.14186,            0.025113,           0.0067528,           0.0067528,           0.0067528
                 166,             0.04407,             0.11847,            0.021384,             0.67414,             0.45676,             0.49189,             0.27838,            0.045325,             0.14252,            0.025664,            0.006733,            0.006733,            0.006733
                 167,            0.044597,             0.12077,            0.021403,             0.64034,             0.48285,             0.48418,             0.27861,            0.045554,             0.14197,            0.025422,           0.0067132,           0.0067132,           0.0067132
                 168,            0.044166,             0.12002,            0.021044,             0.72624,             0.45718,             0.50921,             0.28498,            0.045388,             0.14287,            0.025266,           0.0066934,           0.0066934,           0.0066934
                 169,            0.044431,              0.1197,            0.021045,             0.68686,             0.46017,             0.48876,             0.27942,            0.045047,              0.1429,            0.025098,           0.0066736,           0.0066736,           0.0066736
                 170,            0.045288,             0.12113,            0.021288,             0.65755,             0.47655,             0.48926,             0.27628,            0.045869,             0.14401,            0.025245,           0.0066538,           0.0066538,           0.0066538
                 171,            0.043863,             0.11603,            0.020942,             0.71262,             0.45068,             0.50937,             0.29339,            0.045043,             0.14241,            0.025441,            0.006634,            0.006634,            0.006634
                 172,            0.043825,             0.11883,            0.020473,             0.63118,             0.47863,             0.48663,             0.28075,            0.045405,              0.1418,            0.025572,           0.0066142,           0.0066142,           0.0066142
                 173,            0.043837,             0.11393,            0.020968,             0.67165,              0.4639,             0.50136,             0.28425,            0.045587,             0.14397,            0.025623,           0.0065944,           0.0065944,           0.0065944
                 174,            0.044009,             0.12139,            0.020614,             0.65194,             0.47496,             0.50481,             0.28364,            0.045651,              0.1447,             0.02518,           0.0065746,           0.0065746,           0.0065746
                 175,             0.04428,             0.12073,            0.020723,             0.61944,             0.48377,             0.48695,             0.27708,            0.045335,             0.14363,             0.02578,           0.0065548,           0.0065548,           0.0065548
                 176,            0.043884,             0.11953,            0.020711,             0.67516,             0.46923,             0.49321,             0.28077,              0.0455,              0.1442,            0.025264,            0.006535,            0.006535,            0.006535
                 177,            0.044535,             0.11878,            0.020657,             0.69647,             0.44136,             0.49017,             0.28258,            0.045144,             0.14265,            0.025099,           0.0065152,           0.0065152,           0.0065152
                 178,            0.045975,             0.12386,            0.020837,             0.67646,              0.4842,              0.4937,             0.28633,            0.045344,             0.14285,            0.025032,           0.0064954,           0.0064954,           0.0064954
                 179,            0.045374,             0.11786,            0.021033,              0.7031,              0.4614,             0.49701,             0.28745,            0.045417,             0.14308,            0.024262,           0.0064756,           0.0064756,           0.0064756
                 180,            0.044568,             0.11917,            0.020715,              0.7207,              0.4535,              0.5027,              0.2739,            0.045847,             0.14347,            0.025037,           0.0064558,           0.0064558,           0.0064558
                 181,             0.04397,             0.11788,            0.020356,             0.66659,             0.46352,             0.48968,             0.28317,             0.04515,             0.14258,            0.024958,            0.006436,            0.006436,            0.006436
                 182,            0.042864,             0.11532,            0.020203,             0.61796,             0.50575,             0.49417,              0.2862,            0.044916,             0.14198,             0.02556,           0.0064162,           0.0064162,           0.0064162
                 183,            0.043368,             0.11683,            0.020151,             0.73238,             0.44625,             0.49769,               0.288,            0.045522,             0.14428,            0.025242,           0.0063964,           0.0063964,           0.0063964
                 184,            0.042862,             0.11567,            0.020007,             0.72026,              0.4402,             0.48857,             0.28754,            0.044882,             0.14346,            0.025089,           0.0063766,           0.0063766,           0.0063766
                 185,            0.042933,             0.11568,            0.020015,             0.69683,             0.46329,             0.49942,             0.29095,            0.045086,             0.14299,            0.025477,           0.0063568,           0.0063568,           0.0063568
                 186,              0.0436,             0.11815,            0.020444,               0.632,             0.48484,             0.49136,             0.29135,            0.044969,             0.14298,            0.025078,            0.006337,            0.006337,            0.006337
                 187,             0.04295,             0.11728,            0.020294,             0.63767,             0.48166,             0.48811,              0.2854,            0.045035,             0.14378,             0.02491,           0.0063172,           0.0063172,           0.0063172
                 188,            0.042389,             0.11799,            0.019745,             0.69274,              0.4528,             0.49008,             0.29011,            0.044452,             0.14231,            0.024876,           0.0062974,           0.0062974,           0.0062974
                 189,            0.042881,             0.11609,            0.019829,             0.67597,             0.46882,             0.49532,             0.28741,            0.044722,             0.14248,            0.024687,           0.0062776,           0.0062776,           0.0062776
                 190,            0.042915,             0.11517,            0.019711,              0.7139,             0.45326,              0.4946,             0.29079,            0.045221,             0.14458,            0.024918,           0.0062578,           0.0062578,           0.0062578
                 191,             0.04315,             0.11882,            0.019692,             0.68517,             0.46218,              0.4937,             0.28524,            0.045272,             0.14365,             0.02458,            0.006238,            0.006238,            0.006238
                 192,             0.04289,               0.116,            0.019545,             0.72517,             0.43917,              0.4879,             0.28397,            0.044966,              0.1455,            0.024728,           0.0062182,           0.0062182,           0.0062182
                 193,            0.043196,             0.11449,             0.01975,             0.69374,              0.4589,              0.4899,             0.28139,            0.045322,             0.14598,            0.025559,           0.0061984,           0.0061984,           0.0061984
                 194,            0.042903,             0.11865,            0.020087,             0.67211,              0.4523,             0.48637,             0.28415,              0.0453,             0.14484,            0.025613,           0.0061786,           0.0061786,           0.0061786
                 195,            0.042635,             0.11476,            0.019862,             0.65452,             0.48439,              0.4926,             0.28163,            0.045285,             0.14505,            0.025621,           0.0061588,           0.0061588,           0.0061588
                 196,            0.042835,             0.11614,            0.019689,             0.69291,             0.45081,             0.48508,             0.28083,            0.044866,             0.14564,            0.025546,            0.006139,            0.006139,            0.006139
                 197,            0.042535,             0.11628,            0.019484,             0.70195,             0.44583,             0.48703,             0.28558,            0.044285,             0.14413,            0.025145,           0.0061192,           0.0061192,           0.0061192
                 198,             0.04216,             0.11673,            0.019444,             0.69147,             0.44935,              0.4922,             0.28813,              0.0444,             0.14345,              0.0258,           0.0060994,           0.0060994,           0.0060994
                 199,            0.042628,              0.1134,            0.019789,             0.69976,             0.45437,             0.49077,             0.28766,            0.044916,             0.14411,            0.025409,           0.0060796,           0.0060796,           0.0060796
                 200,            0.043178,             0.11735,            0.019781,             0.68369,              0.4593,             0.49582,              0.2901,            0.044929,             0.14385,            0.024997,           0.0060598,           0.0060598,           0.0060598
                 201,            0.043385,             0.11722,            0.019818,             0.63825,             0.48719,             0.49505,             0.28714,            0.044803,             0.14328,             0.02448,             0.00604,             0.00604,             0.00604
                 202,            0.043029,             0.11807,            0.019698,             0.66308,             0.46647,             0.50083,             0.28362,            0.045024,             0.14456,            0.025354,           0.0060202,           0.0060202,           0.0060202
                 203,             0.04305,             0.11585,            0.019646,             0.66806,             0.44953,             0.48647,             0.27677,            0.045089,             0.14412,              0.0253,           0.0060004,           0.0060004,           0.0060004
                 204,            0.042156,             0.11764,            0.018911,             0.62079,             0.48599,             0.48481,             0.28172,            0.045463,             0.14499,            0.025984,           0.0059806,           0.0059806,           0.0059806
                 205,            0.042816,             0.11541,            0.019501,             0.68846,             0.45687,             0.48763,             0.28286,            0.045283,              0.1446,            0.025837,           0.0059608,           0.0059608,           0.0059608
                 206,            0.043043,             0.11743,            0.019777,             0.66154,             0.49176,             0.49505,             0.28163,            0.044986,             0.14565,            0.025927,            0.005941,            0.005941,            0.005941
                 207,            0.042431,             0.11401,            0.019294,             0.67659,             0.45379,             0.50709,             0.29102,             0.04459,             0.14265,            0.024902,           0.0059212,           0.0059212,           0.0059212
                 208,            0.042229,             0.11567,             0.01957,             0.68072,             0.46031,             0.49365,             0.29094,            0.044396,             0.14388,            0.025433,           0.0059014,           0.0059014,           0.0059014
                 209,            0.042308,             0.11198,            0.019577,             0.70032,              0.4489,             0.48601,             0.28332,            0.044769,             0.14466,            0.025268,           0.0058816,           0.0058816,           0.0058816
                 210,            0.042324,             0.11308,            0.018824,             0.67642,             0.45903,             0.48223,             0.28576,            0.044815,             0.14523,            0.025336,           0.0058618,           0.0058618,           0.0058618
                 211,              0.0421,             0.11209,            0.019157,             0.67798,             0.46555,             0.49645,             0.28605,            0.044943,             0.14429,             0.02592,            0.005842,            0.005842,            0.005842
                 212,             0.04202,             0.11198,            0.019006,             0.66541,             0.47492,             0.49408,             0.28562,            0.045169,             0.14504,            0.025311,           0.0058222,           0.0058222,           0.0058222
                 213,            0.042137,             0.11256,            0.019317,             0.69443,             0.45054,             0.50139,             0.28964,            0.045005,             0.14421,            0.025415,           0.0058024,           0.0058024,           0.0058024
                 214,            0.042724,             0.11653,            0.019459,             0.70238,             0.46138,             0.49825,             0.28879,            0.044516,             0.14397,             0.02462,           0.0057826,           0.0057826,           0.0057826
                 215,             0.04216,             0.11349,            0.019125,             0.68152,             0.46142,             0.48766,             0.28792,            0.044466,             0.14435,             0.02463,           0.0057628,           0.0057628,           0.0057628
                 216,            0.042087,             0.11231,            0.018691,             0.64094,             0.49825,             0.49157,             0.28366,            0.044967,             0.14626,            0.026151,            0.005743,            0.005743,            0.005743
                 217,            0.042608,             0.11413,            0.019007,             0.66323,             0.46407,             0.48385,             0.28599,            0.044937,             0.14644,            0.025755,           0.0057232,           0.0057232,           0.0057232
                 218,            0.042709,             0.11479,            0.018865,             0.68755,              0.4647,             0.49445,             0.29073,             0.04464,             0.14448,            0.025596,           0.0057034,           0.0057034,           0.0057034
                 219,            0.042406,             0.11214,             0.01856,             0.67262,             0.46651,             0.48707,             0.28929,            0.044431,             0.14396,             0.02486,           0.0056836,           0.0056836,           0.0056836
                 220,            0.042131,             0.11466,            0.018623,             0.67215,             0.46713,             0.48604,             0.28432,            0.044691,             0.14364,            0.025293,           0.0056638,           0.0056638,           0.0056638
                 221,            0.042058,             0.11532,            0.018557,             0.69149,             0.45331,             0.47662,             0.28071,             0.04479,             0.14543,            0.025027,            0.005644,            0.005644,            0.005644
                 222,            0.042302,             0.11847,            0.018505,             0.67957,              0.4516,             0.48163,             0.28144,            0.044736,             0.14696,            0.025805,           0.0056242,           0.0056242,           0.0056242
                 223,            0.042149,             0.11479,            0.018702,             0.70813,             0.44724,             0.48619,             0.28818,            0.044288,             0.14463,            0.024801,           0.0056044,           0.0056044,           0.0056044
                 224,            0.041247,             0.10986,            0.018289,             0.73435,             0.44879,             0.49979,             0.29216,            0.044581,             0.14694,            0.024988,           0.0055846,           0.0055846,           0.0055846
                 225,            0.042257,             0.11042,            0.018809,             0.70582,             0.46001,             0.50275,             0.29132,            0.044786,              0.1464,             0.02566,           0.0055648,           0.0055648,           0.0055648
                 226,            0.042234,             0.11024,            0.018406,             0.66318,             0.48857,             0.50136,             0.29144,            0.044518,             0.14466,            0.025975,            0.005545,            0.005545,            0.005545
                 227,            0.042833,             0.11464,            0.018785,             0.68004,             0.46054,             0.48589,              0.2878,            0.044472,             0.14476,             0.02539,           0.0055252,           0.0055252,           0.0055252
                 228,            0.041565,             0.11465,            0.018035,             0.70528,             0.45449,             0.52103,             0.29637,            0.044979,              0.1459,            0.024795,           0.0055054,           0.0055054,           0.0055054
                 229,            0.042133,             0.11583,            0.018706,              0.6879,             0.45106,             0.49928,             0.28639,            0.044651,             0.14539,             0.02529,           0.0054856,           0.0054856,           0.0054856
                 230,            0.041575,             0.11617,            0.018178,             0.66766,             0.47006,             0.49721,             0.29245,            0.044522,             0.14511,            0.025337,           0.0054658,           0.0054658,           0.0054658
                 231,            0.041313,             0.11189,             0.01788,             0.70756,             0.44878,             0.50139,             0.28732,            0.044843,             0.14726,            0.025948,            0.005446,            0.005446,            0.005446
                 232,            0.041509,             0.11325,            0.018105,             0.72221,              0.4418,             0.48702,             0.28805,            0.044729,             0.14591,            0.025258,           0.0054262,           0.0054262,           0.0054262
                 233,            0.041791,             0.11421,            0.018556,             0.66307,             0.47702,             0.50393,             0.29317,            0.044697,             0.14435,            0.025118,           0.0054064,           0.0054064,           0.0054064
                 234,            0.041206,             0.11295,            0.018428,             0.67384,             0.47202,             0.48351,              0.2878,            0.044849,             0.14629,            0.025939,           0.0053866,           0.0053866,           0.0053866
                 235,            0.042416,             0.11419,            0.018912,              0.6576,             0.49088,             0.49089,               0.293,            0.044902,             0.14646,            0.025974,           0.0053668,           0.0053668,           0.0053668
                 236,            0.041994,             0.11279,            0.018865,             0.65036,             0.48307,             0.50338,             0.28946,            0.044624,             0.14524,            0.025857,            0.005347,            0.005347,            0.005347
                 237,            0.041701,             0.11472,            0.018319,             0.69885,             0.46377,             0.51082,             0.29323,             0.04454,             0.14525,            0.025402,           0.0053272,           0.0053272,           0.0053272
                 238,            0.041303,              0.1123,             0.01838,             0.75303,             0.43111,             0.49307,             0.29341,            0.044826,             0.14613,            0.025563,           0.0053074,           0.0053074,           0.0053074
                 239,            0.041844,             0.11062,            0.018376,             0.64735,             0.49408,             0.50126,             0.29321,            0.044335,             0.14418,            0.024532,           0.0052876,           0.0052876,           0.0052876
                 240,            0.040784,             0.10867,            0.017712,             0.70391,              0.4562,             0.50052,             0.29783,            0.044395,             0.14589,             0.02487,           0.0052678,           0.0052678,           0.0052678
                 241,            0.040899,             0.11086,            0.017484,             0.66385,             0.48555,             0.50667,             0.29387,            0.044511,             0.14426,            0.024676,            0.005248,            0.005248,            0.005248
                 242,            0.042103,              0.1124,            0.018417,             0.67355,             0.49226,             0.50151,             0.29638,            0.044445,             0.14478,            0.025446,           0.0052282,           0.0052282,           0.0052282
                 243,            0.041357,             0.11179,            0.018019,             0.69924,             0.45466,             0.50179,             0.29853,            0.044402,             0.14537,            0.025414,           0.0052084,           0.0052084,           0.0052084
                 244,            0.041443,             0.11158,            0.017818,             0.68023,             0.47097,             0.50023,             0.29807,            0.044382,             0.14557,            0.024772,           0.0051886,           0.0051886,           0.0051886
                 245,            0.040592,             0.10948,            0.017616,             0.72361,             0.44891,             0.50211,             0.29743,            0.044456,             0.14588,            0.025983,           0.0051688,           0.0051688,           0.0051688
                 246,            0.041005,             0.11245,            0.017915,             0.70757,             0.44808,             0.49264,             0.29345,            0.044671,             0.14658,            0.025683,            0.005149,            0.005149,            0.005149
                 247,            0.041322,             0.11045,            0.018183,             0.67883,             0.47259,             0.50513,             0.29612,            0.044602,             0.14483,             0.02554,           0.0051292,           0.0051292,           0.0051292
                 248,            0.041192,             0.11364,             0.01775,              0.6575,             0.48801,              0.4979,             0.29927,            0.044346,             0.14586,            0.025809,           0.0051094,           0.0051094,           0.0051094
                 249,            0.040987,             0.10961,            0.017884,             0.67561,             0.48416,             0.50029,             0.29342,            0.044651,             0.14712,            0.025933,           0.0050896,           0.0050896,           0.0050896
                 250,            0.041303,             0.11349,            0.017743,             0.68747,              0.4733,             0.49654,             0.29998,            0.044391,             0.14563,            0.025406,           0.0050698,           0.0050698,           0.0050698
                 251,            0.041201,             0.10799,            0.017512,             0.67546,             0.48157,              0.4982,             0.29877,            0.044618,               0.145,            0.024991,             0.00505,             0.00505,             0.00505
                 252,            0.041878,             0.10992,             0.01788,             0.68719,             0.48508,             0.49979,              0.2915,            0.044993,             0.14589,            0.024519,           0.0050302,           0.0050302,           0.0050302
                 253,            0.041591,             0.11031,            0.017888,             0.68854,             0.47088,             0.50189,             0.29891,            0.044442,             0.14457,            0.024789,           0.0050104,           0.0050104,           0.0050104
                 254,            0.041567,             0.11403,            0.017904,             0.65297,             0.48154,             0.49158,             0.29595,             0.04456,             0.14717,            0.025089,           0.0049906,           0.0049906,           0.0049906
                 255,            0.040701,             0.11428,            0.017582,             0.66749,             0.46673,             0.49711,             0.29236,            0.044596,             0.14835,            0.025148,           0.0049708,           0.0049708,           0.0049708
                 256,            0.040596,             0.10751,            0.017208,             0.61342,             0.50428,             0.48992,             0.29458,            0.044416,             0.14852,              0.0254,            0.004951,            0.004951,            0.004951
                 257,            0.040206,             0.11071,            0.017134,             0.68081,             0.45886,             0.49539,              0.2968,             0.04465,              0.1464,            0.025566,           0.0049312,           0.0049312,           0.0049312
                 258,            0.040998,             0.11066,            0.017152,             0.66232,             0.48249,               0.492,             0.29427,            0.044349,             0.14553,            0.026208,           0.0049114,           0.0049114,           0.0049114
                 259,            0.040758,               0.113,            0.017285,              0.7044,             0.45675,             0.50031,             0.29511,            0.044675,             0.14705,            0.025434,           0.0048916,           0.0048916,           0.0048916
                 260,            0.040783,             0.10842,            0.017113,             0.67682,             0.48971,             0.50558,             0.29375,            0.044501,             0.14597,            0.025332,           0.0048718,           0.0048718,           0.0048718
                 261,            0.040918,             0.11054,            0.017098,             0.65263,             0.47976,             0.49262,             0.29129,             0.04449,              0.1466,            0.025736,            0.004852,            0.004852,            0.004852
                 262,            0.041024,              0.1125,            0.017568,             0.68054,             0.45387,             0.49197,             0.29107,            0.044745,              0.1471,            0.025777,           0.0048322,           0.0048322,           0.0048322
                 263,            0.040684,             0.11032,            0.017449,             0.67179,             0.46553,             0.49891,              0.2957,            0.044447,             0.14537,            0.025509,           0.0048124,           0.0048124,           0.0048124
                 264,            0.040483,             0.11057,            0.016877,             0.71299,             0.47201,              0.5151,             0.30634,            0.044366,             0.14702,             0.02501,           0.0047926,           0.0047926,           0.0047926
                 265,            0.040435,             0.10859,            0.017252,             0.66168,             0.49263,             0.50847,             0.30463,             0.04447,             0.14782,            0.025349,           0.0047728,           0.0047728,           0.0047728
                 266,            0.040815,             0.11274,            0.017804,             0.67656,             0.48012,             0.50363,             0.29923,             0.04475,             0.14816,            0.025546,            0.004753,            0.004753,            0.004753
                 267,            0.040366,             0.10918,            0.017375,             0.72144,             0.45767,             0.49848,             0.29451,            0.044907,               0.147,            0.025692,           0.0047332,           0.0047332,           0.0047332
                 268,            0.040572,             0.11318,             0.01756,             0.71291,             0.46102,             0.50183,             0.29978,            0.044581,             0.14713,            0.025794,           0.0047134,           0.0047134,           0.0047134
                 269,            0.040514,             0.10961,            0.017064,             0.72113,              0.4592,             0.50584,             0.30287,            0.044173,             0.14803,            0.025208,           0.0046936,           0.0046936,           0.0046936
                 270,            0.041125,             0.11223,            0.017443,             0.70966,             0.46721,             0.50616,              0.3004,             0.04442,             0.14778,            0.025516,           0.0046738,           0.0046738,           0.0046738
                 271,            0.040487,             0.11096,            0.017134,             0.68183,             0.50281,             0.50959,             0.29939,            0.044633,             0.14521,            0.025555,            0.004654,            0.004654,            0.004654
                 272,            0.040354,             0.11034,            0.017369,             0.70538,             0.47363,             0.50359,             0.29905,            0.044352,             0.14579,            0.025757,           0.0046342,           0.0046342,           0.0046342
                 273,            0.040332,             0.10992,            0.017288,             0.65103,             0.49369,             0.48945,             0.29579,            0.044391,             0.14698,            0.025667,           0.0046144,           0.0046144,           0.0046144
                 274,            0.040729,             0.10949,            0.016897,             0.66276,             0.49474,             0.49281,             0.29649,            0.044314,             0.14686,            0.026146,           0.0045946,           0.0045946,           0.0045946
                 275,             0.04057,             0.11237,            0.017063,             0.70395,             0.45894,             0.50639,             0.30214,            0.044164,             0.14733,            0.025553,           0.0045748,           0.0045748,           0.0045748
                 276,             0.04053,             0.10697,            0.016705,             0.60622,             0.48217,             0.50157,             0.29936,            0.044338,             0.14537,            0.025847,            0.004555,            0.004555,            0.004555
                 277,            0.041176,             0.11279,            0.017168,             0.74016,             0.44212,             0.51506,              0.2996,            0.044276,             0.14777,            0.026112,           0.0045352,           0.0045352,           0.0045352
                 278,            0.040533,              0.1108,            0.016748,             0.68763,             0.48238,             0.50257,             0.30025,            0.044245,              0.1468,            0.025651,           0.0045154,           0.0045154,           0.0045154
                 279,            0.039692,             0.10739,            0.016623,             0.69902,              0.4782,             0.50859,             0.29863,            0.043901,             0.14801,            0.025759,           0.0044956,           0.0044956,           0.0044956
                 280,            0.040144,             0.10991,            0.016704,             0.69393,             0.48482,             0.50117,             0.29848,            0.044026,             0.14715,            0.025228,           0.0044758,           0.0044758,           0.0044758
                 281,            0.040257,             0.10659,            0.016799,             0.69514,             0.47282,             0.48716,             0.29503,            0.044138,             0.14737,            0.025664,            0.004456,            0.004456,            0.004456
                 282,            0.039883,             0.10979,            0.016563,             0.68002,             0.48238,             0.49552,             0.29909,            0.044064,             0.14943,            0.026146,           0.0044362,           0.0044362,           0.0044362
                 283,            0.040673,             0.11249,            0.016548,             0.65802,             0.49032,             0.49981,             0.29602,            0.044583,             0.14853,            0.025731,           0.0044164,           0.0044164,           0.0044164
                 284,            0.040511,             0.10898,            0.016846,             0.68821,             0.46205,             0.49356,             0.29048,            0.044485,             0.14936,               0.026,           0.0043966,           0.0043966,           0.0043966
                 285,            0.039933,             0.10874,            0.016524,             0.64029,             0.49604,             0.49006,              0.2923,            0.044005,             0.14622,            0.026083,           0.0043768,           0.0043768,           0.0043768
                 286,            0.040356,             0.11064,            0.017113,             0.64625,             0.49149,              0.4954,             0.29838,            0.044141,              0.1466,            0.025114,            0.004357,            0.004357,            0.004357
                 287,            0.040103,             0.10828,            0.016674,              0.6682,             0.48041,             0.49382,             0.29902,            0.044112,             0.14781,            0.025013,           0.0043372,           0.0043372,           0.0043372
                 288,            0.040301,             0.10806,            0.016894,              0.6327,             0.50053,             0.49843,             0.29991,            0.044139,              0.1479,            0.025145,           0.0043174,           0.0043174,           0.0043174
                 289,            0.040381,             0.11052,            0.016902,             0.69855,             0.45841,             0.49894,             0.29873,            0.044033,             0.14885,            0.025436,           0.0042976,           0.0042976,           0.0042976
                 290,            0.039686,             0.10594,            0.016249,             0.67756,             0.48503,             0.49323,              0.2943,            0.044321,             0.14944,            0.025948,           0.0042778,           0.0042778,           0.0042778
                 291,            0.039774,             0.10728,            0.016155,             0.65447,             0.47631,             0.49071,             0.29041,            0.044391,             0.14778,            0.026361,            0.004258,            0.004258,            0.004258
                 292,            0.040609,             0.11014,            0.016672,             0.63556,             0.49355,             0.48949,             0.29548,            0.044274,             0.14865,            0.026287,           0.0042382,           0.0042382,           0.0042382
                 293,            0.040422,             0.10776,            0.016955,             0.63171,              0.4921,             0.48941,             0.29147,            0.044377,             0.14674,            0.026193,           0.0042184,           0.0042184,           0.0042184
                 294,            0.040183,              0.1101,            0.016701,             0.74525,              0.4489,             0.49493,             0.29576,            0.044669,             0.14861,            0.026121,           0.0041986,           0.0041986,           0.0041986
                 295,            0.039714,             0.10678,             0.01619,             0.69345,             0.47275,             0.49713,             0.29655,             0.04446,             0.14796,            0.026122,           0.0041788,           0.0041788,           0.0041788
                 296,             0.03964,             0.10925,            0.016609,             0.68914,             0.46151,             0.49131,             0.29656,            0.044219,             0.14794,            0.026163,            0.004159,            0.004159,            0.004159
                 297,            0.039792,             0.10943,            0.016144,             0.73273,             0.43754,             0.48751,             0.29427,            0.044337,             0.14819,            0.026315,           0.0041392,           0.0041392,           0.0041392
                 298,            0.040466,             0.11104,            0.016459,             0.68512,             0.46614,             0.49272,             0.29684,            0.044116,             0.14658,            0.025729,           0.0041194,           0.0041194,           0.0041194
                 299,            0.040047,             0.11061,            0.016234,             0.65124,             0.49991,             0.49499,             0.29641,            0.044627,             0.14901,            0.026235,           0.0040996,           0.0040996,           0.0040996
                 300,            0.039058,             0.10341,            0.016009,             0.69511,             0.47793,             0.49545,             0.29546,            0.044724,             0.14921,            0.026458,           0.0040798,           0.0040798,           0.0040798
                 301,            0.039313,             0.10581,            0.015888,             0.65334,             0.49325,             0.49745,             0.29822,            0.044191,              0.1482,            0.025886,             0.00406,             0.00406,             0.00406
                 302,            0.039735,             0.10502,            0.016173,             0.67848,             0.48431,             0.50144,              0.3005,            0.044283,             0.14969,            0.025961,           0.0040402,           0.0040402,           0.0040402
                 303,            0.039405,             0.10487,            0.015697,             0.71909,             0.45959,             0.50325,             0.29844,            0.044332,             0.14907,            0.026199,           0.0040204,           0.0040204,           0.0040204
                 304,            0.039456,             0.10588,            0.015904,             0.66404,             0.47751,              0.4909,             0.29411,            0.044544,             0.14884,            0.026612,           0.0040006,           0.0040006,           0.0040006
                 305,             0.03989,             0.11136,            0.016467,             0.67277,               0.478,             0.49866,             0.29861,            0.044183,             0.14764,            0.026463,           0.0039808,           0.0039808,           0.0039808
                 306,             0.03976,             0.10747,            0.016406,              0.7041,             0.47413,             0.50941,             0.30373,             0.04411,             0.14803,            0.026029,            0.003961,            0.003961,            0.003961
                 307,             0.03999,             0.10881,            0.016099,             0.60027,             0.49693,              0.4975,              0.2985,            0.044356,             0.14904,            0.026372,           0.0039412,           0.0039412,           0.0039412
                 308,            0.040317,             0.11004,            0.016319,             0.68118,             0.47919,             0.51275,             0.29702,            0.044115,             0.14736,            0.025951,           0.0039214,           0.0039214,           0.0039214
                 309,             0.03945,             0.10597,            0.015738,             0.67758,             0.48029,             0.49367,             0.29535,            0.044718,             0.14853,            0.026111,           0.0039016,           0.0039016,           0.0039016
                 310,            0.039561,              0.1083,            0.015916,             0.58315,             0.49928,             0.51137,             0.29605,            0.044115,             0.14896,             0.02635,           0.0038818,           0.0038818,           0.0038818
                 311,            0.039226,             0.10476,            0.015794,             0.58871,             0.49929,             0.50774,             0.30148,            0.044114,             0.14887,            0.025737,            0.003862,            0.003862,            0.003862
                 312,            0.039305,             0.10767,            0.015396,              0.7004,             0.47425,             0.51542,             0.30702,            0.044502,             0.14942,            0.025663,           0.0038422,           0.0038422,           0.0038422
                 313,            0.039454,             0.10679,            0.015705,              0.6937,             0.47071,             0.50508,             0.30563,            0.044528,             0.14952,             0.02595,           0.0038224,           0.0038224,           0.0038224
                 314,            0.039648,             0.10568,            0.015858,              0.6142,             0.48447,             0.50117,              0.2998,            0.044483,             0.15009,            0.025867,           0.0038026,           0.0038026,           0.0038026
                 315,            0.039742,               0.107,            0.015933,             0.68036,             0.48061,             0.50667,             0.30419,            0.043933,             0.14878,            0.026487,           0.0037828,           0.0037828,           0.0037828
                 316,            0.039749,             0.10894,            0.016064,             0.68807,             0.48014,             0.52635,             0.30156,            0.044022,             0.14903,            0.026568,            0.003763,            0.003763,            0.003763
                 317,            0.039752,             0.10821,            0.015946,             0.60009,             0.54365,             0.52414,             0.30496,            0.044057,             0.14959,            0.026025,           0.0037432,           0.0037432,           0.0037432
                 318,            0.039256,             0.10855,            0.015577,             0.66777,             0.49195,             0.50451,             0.29815,            0.044415,             0.15189,            0.026367,           0.0037234,           0.0037234,           0.0037234
                 319,            0.039249,             0.10555,            0.015683,             0.66952,             0.49139,             0.51705,              0.3014,            0.044251,             0.14964,            0.026022,           0.0037036,           0.0037036,           0.0037036
                 320,            0.039459,             0.10869,            0.015915,             0.69748,             0.45827,             0.50597,             0.30477,            0.044215,              0.1475,            0.026304,           0.0036838,           0.0036838,           0.0036838
                 321,            0.039462,             0.10928,            0.015552,             0.63497,             0.50026,             0.50951,             0.29889,            0.044257,             0.14851,            0.026543,            0.003664,            0.003664,            0.003664
                 322,            0.039638,             0.10455,            0.015981,              0.5096,             0.53962,             0.51271,             0.29835,            0.044446,             0.14927,            0.026433,           0.0036442,           0.0036442,           0.0036442
                 323,            0.039278,             0.10736,            0.015653,              0.6407,             0.45813,             0.51676,             0.30565,            0.044323,             0.15049,            0.026358,           0.0036244,           0.0036244,           0.0036244
